image_name,label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
person_0.jpg,facing_forward,0.6097210295976273,0.18175360361735027,0.6642833899136165,0.121502685546875,0.5391014476100323,0.10231892267862956,0.7122621226200267,0.1757372538248698,0.4182254281783844,0.1377439816792806,0.7540939492182014,0.45308780670166016,0.26377690811972143,0.4196439425150553,0.8460328211621254,0.8357592900594075,0.16254912817026404,0.8364689509073894,0.8844659925170811,0.9803751627604167,0.2724817415988085,0.9712203979492188,0.6624094816424039,0.9660373051961263,0.33573268278102236,0.961916987101237,0.8109515263122605,0.9360574086507162,0.30178373325755975,0.9207444508870443,0.7855958909556429,0.9873063405354817,0.393521576573016,0.9846465428670247
person_1.jpg,facing_forward,0.5427734956605837,0.22470481606739098,0.6044073536283977,0.15727217909347385,0.47205388968057754,0.153534048769403,0.6749238255982731,0.1809580649471524,0.37350390182601456,0.17387596880464026,0.7598021447475015,0.4556205094447267,0.24200619102020204,0.41059617875057813,0.8095251923152496,0.8099590830621608,0.14495233968287305,0.7581289662445134,0.6266873372563418,0.9765897235982703,0.35664814159476627,0.9492709198560194,0.651053193605764,0.9692174653152431,0.30005480187498146,0.9553654711893068,0.8152270549143826,0.9085817300006891,0.2505960330177292,0.894421231614732,0.6898264318723806,1.0,0.351397331930209,1.0
person_2.jpg,facing_forward,0.5409489873939967,0.2208862700747938,0.6082952183211815,0.15397711657867869,0.4695259887451633,0.14421814551863568,0.6819806340880618,0.19816277855024372,0.3687239713744849,0.1773453031674393,0.7513833568890868,0.46916704070803417,0.22875875847782004,0.44081404585513256,0.8291907611142941,0.8211568940013121,0.1331217642607504,0.8060642291332762,0.6049925270760804,0.9897019755763533,0.3143859323020595,0.9633563006215764,0.6510872465100009,0.9770112559445784,0.30255177067775696,0.9656599403864394,0.8235379061182013,0.9310597317058047,0.2754297136653188,0.9011936236302622,0.7263002424238998,1.0,0.3411711999907455,1.0
person_3.jpg,facing_forward,0.5085594018584305,0.22746017073658806,0.5724130648331004,0.1536416803306305,0.4400018619312574,0.14836407002007224,0.6461231019954273,0.18731679993710834,0.34980892443399436,0.17658973752937837,0.7334267120070009,0.4577008857924044,0.23440121246091083,0.4248429877830891,0.7983643857175254,0.8182449268067572,0.14583788156847705,0.7925872826102494,0.6233970897321993,0.9942932318966943,0.311800072694823,0.970210112796617,0.6347294804307755,0.9486482757881367,0.29493471988225206,0.938721461373693,0.8436243184379474,0.9161424205329048,0.30063553792021125,0.8929775351162169,0.7906551952722847,1.0,0.3712654381126172,1.0
person_4.jpg,facing_forward,0.5055691361743939,0.23658079698297196,0.5694450658193767,0.16577673330881912,0.44012287400574407,0.1583600635672743,0.6415601064676392,0.19637751784807728,0.3493262313539689,0.18033925024715658,0.7223406747273388,0.4676199107055382,0.22930729949902875,0.4368269038691298,0.7856256276877913,0.8264455002232998,0.13396654627678173,0.7972821682089831,0.6058708606733995,0.9965781695525988,0.29800104804664024,0.9644126325325503,0.6283697352177489,0.9650154783004787,0.29490239173675104,0.954379792833795,0.8440762250712737,0.922759399902537,0.2457619730331208,0.8970999657734252,0.784744499073729,1.0,0.34348459684797955,1.0
person_5.jpg,facing_forward,0.5101073238159111,0.23941099117057418,0.5732689311853267,0.1685983987920276,0.4428612198025748,0.16067706679712102,0.6429578168205374,0.20114418036890722,0.34811350428792737,0.18459051166163015,0.7212176559744046,0.4714428762307878,0.22907495792104854,0.4387940758757026,0.7905721434549471,0.833536876359824,0.12275111036938278,0.7944326040962559,0.6622133187248698,0.9932568079489863,0.28078128809672853,0.9601477509010401,0.6236194288429886,0.9681968452879594,0.2911630169289841,0.9563947465582016,0.8256095631668188,0.9287041269481775,0.23627416554011507,0.8987535269203194,0.782422382714035,1.0,0.3522347909329088,1.0
person_6.jpg,facing_forward,0.6349535445259783,0.23466277513960251,0.6925078838764913,0.16456808301935963,0.5785444998121266,0.15312614558193385,0.7553287992539492,0.21332843901502094,0.49730535224417044,0.18757263615283953,0.7984237480257601,0.49066655101666884,0.3719998618424564,0.44731155368186376,0.8703301441967028,0.8401221139137741,0.1442662526126952,0.6899362004736361,0.8128282419138587,0.9912755340825702,0.1113216443678298,0.6814860565245,0.6948621616840986,0.9756302740657871,0.40128088789247995,0.9443777910911096,0.8497786339358886,0.9122452541129115,0.31766990499575587,0.8457410002693154,0.7757102815378609,1.0,0.3346133315749646,0.9704008611850214
person_7.jpg,facing_forward,0.5901875800579659,0.25794347087505576,0.6594196285667754,0.17683900879321865,0.5118528546711478,0.1710127273723677,0.7385671225897096,0.217777889008935,0.41029474605319655,0.20569858101797217,0.7870837177221852,0.48524834147420104,0.2705421274014837,0.46397287665601156,0.8740924636640856,0.835378590741246,0.1486168446810368,0.8470833179181457,0.7790415456490586,0.9842060110064769,0.17331684907162115,0.9384685725048318,0.6903198974645397,0.9816832619816235,0.3512104994187581,0.9771522190253157,0.8460385442251819,0.957690503525643,0.36404045055563866,0.920875012867972,0.7441960686912026,1.0,0.38610977379811584,1.0
person_8.jpg,facing_forward,0.5894849381085853,0.31415857952384835,0.6522162901368938,0.23345214413708454,0.5149369425560681,0.23053604691219184,0.7258247375203349,0.2635429147008744,0.41813748265216294,0.2580898547030499,0.7716575519846695,0.521157336032858,0.27998973750172174,0.4977273649568914,0.8614055972045079,0.8871435011421681,0.12831689384222483,0.8670355348521703,0.836050405606451,0.9970627371089424,0.15818960812171184,0.943997786583444,0.6922060492539874,0.9900052677550767,0.3769257945480508,0.9885755966935146,0.8008615406932794,0.9236896378214183,0.4174252561451602,0.8835043030804115,0.7657933015643404,0.9997316854754781,0.41695320043802353,0.967826631607075
person_9.jpg,facing_forward,0.631722741539145,0.355161188380793,0.6881098728459656,0.2721075570022429,0.5676469035014391,0.2677042824686172,0.7536068816847403,0.3053903397006543,0.4847896235998174,0.2962704848150704,0.7938542576496525,0.5606534283920459,0.34380676331351195,0.5431530143877088,0.8751970681928738,0.871214380200778,0.14739855769486432,0.8455094760310711,0.8236603035330615,0.9883946330047811,0.19017486687448937,0.8065824718930953,0.6804302221827219,0.9840088684478039,0.38852051812711463,0.9783873905941445,0.8166897113752265,0.9357805776366843,0.45527647832274887,0.8916502674858924,0.7069661325710371,1.0,0.4147749532967535,0.9907479480213436
