image_name,label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
person_0.jpg#orig,facing_forward,0.6097210295976273,0.1817536036173502,0.6642833899136165,0.121502685546875,0.5391014476100323,0.1023189226786295,0.7122621226200267,0.1757372538248698,0.4182254281783844,0.1377439816792806,0.7540939492182014,0.4530878067016601,0.2637769081197214,0.4196439425150553,0.8460328211621254,0.8357592900594075,0.162549128170264,0.8364689509073894,0.8844659925170811,0.9803751627604168,0.2724817415988085,0.9712203979492188,0.6624094816424039,0.9660373051961264,0.3357326827810223,0.961916987101237,0.8109515263122605,0.9360574086507162,0.3017837332575597,0.9207444508870444,0.7855958909556429,0.9873063405354816,0.393521576573016,0.9846465428670248
person_0.jpg#flip,facing_forward,0.3902789704023727,0.1817536036173502,0.4608985523899677,0.1023189226786295,0.33571661008638354,0.121502685546875,0.5817745718216156,0.1377439816792806,0.28773787737997325,0.1757372538248698,0.7362230918802786,0.4196439425150553,0.2459060507817986,0.4530878067016601,0.837450871829736,0.8364689509073894,0.15396717883787459,0.8357592900594075,0.7275182584011914,0.9712203979492188,0.11553400748291887,0.9803751627604168,0.6642673172189777,0.961916987101237,0.3375905183575961,0.9660373051961264,0.6982162667424403,0.9207444508870444,0.18904847368773947,0.9360574086507162,0.606478423426984,0.9846465428670248,0.21440410904435714,0.9873063405354816
person_0.jpg#orig_jit0,facing_forward,0.6213848821981365,0.18435394867526933,0.6361606892101432,0.11270055806716436,0.5124809380700597,0.12080753655585186,0.7184771311603433,0.17839702040512495,0.39844644036051247,0.1337987363480292,0.7608897540089358,0.47101915902304886,0.22579099477085837,0.4486430201456266,0.8723165433543145,0.8896147467977578,0.14237008174266794,0.891080395665833,0.9010761654916367,1.0,0.26477244329605415,1.0,0.6704417404612377,1.0,0.30238409412979284,1.0,0.8272689647430738,0.9788191597991366,0.26470916772176617,0.9839456657216616,0.8078917030238058,1.0,0.3761130742787233,1.0
person_0.jpg#flip_jit1,facing_forward,0.3744439638550037,0.22386273908026003,0.44165027739009727,0.10947964088169489,0.2990682885382319,0.15606318878001568,0.5571565966088624,0.13244256298225837,0.26310224382242825,0.19043407440837123,0.7105024646070708,0.44038315908594655,0.2328354755115591,0.4799840571909165,0.8112136081055675,0.8630048395594542,0.13854495414687032,0.8635311264456159,0.6995817445165574,0.9810713006973738,0.09448896714221156,0.9884682849375764,0.6451552453873407,0.9899226506446723,0.28905657870341317,0.9782797408237791,0.6646418531418918,0.9169852509147031,0.15618240310111273,0.9343449082531352,0.5686508169892384,0.9858582520053751,0.18431865041614348,1.0
person_0.jpg#orig_jit2,facing_forward,0.6255275495760537,0.18511620311484694,0.6843927876129533,0.13145329420900415,0.5513879915375797,0.11508603985911606,0.7274625465912035,0.18974920233434528,0.43121117667301745,0.17459333765172239,0.7549246928954085,0.45473701929860544,0.2886164705948926,0.43085962799161515,0.8298173561564253,0.8515225250600116,0.20543391722775114,0.8273646470523469,0.8772432039378192,0.9805487982968745,0.30280356859262547,0.9467805389032922,0.6804390520433116,0.9527769054299285,0.36943177225345925,0.9376919301293402,0.8243922722032213,0.92227820518326,0.3289893188456437,0.9254139312366321,0.783962440270565,0.9501640829909354,0.41646420802290574,0.9800622060455948
person_0.jpg#flip_jit3,facing_forward,0.35797765342127863,0.18794898885347708,0.42091557083974795,0.1371815968463965,0.3047861160603775,0.14386949011796976,0.5523599421673535,0.14169082312419704,0.2764317184678492,0.1872348580233088,0.705826828474932,0.45571526450098004,0.19442541028545454,0.497664177535355,0.8152586904230394,0.9057134959543083,0.11939094511737851,0.9187473161547062,0.720934640679125,1.0,0.0894537739672907,1.0,0.6414463808045975,0.9716149800062616,0.3251550525788787,1.0,0.6528562797013218,0.9494462206363119,0.14224300672984388,0.9710140765461265,0.5633070593028789,1.0,0.17182984703113902,1.0
person_1.jpg#orig,facing_forward,0.5427734956605837,0.2247048160673909,0.6044073536283977,0.1572721790934738,0.4720538896805775,0.153534048769403,0.6749238255982731,0.1809580649471524,0.3735039018260145,0.1738759688046402,0.7598021447475015,0.4556205094447267,0.242006191020202,0.4105961787505781,0.8095251923152496,0.8099590830621608,0.144952339682873,0.7581289662445134,0.6266873372563418,0.9765897235982705,0.3566481415947662,0.9492709198560194,0.651053193605764,0.9692174653152432,0.3000548018749814,0.9553654711893068,0.8152270549143826,0.9085817300006892,0.2505960330177292,0.894421231614732,0.6898264318723806,1.0,0.351397331930209,1.0
person_1.jpg#flip,facing_forward,0.45722650433941625,0.2247048160673909,0.5279461103194225,0.153534048769403,0.3955926463716023,0.1572721790934738,0.6264960981739855,0.1738759688046402,0.32507617440172687,0.1809580649471524,0.757993808979798,0.4105961787505781,0.24019785525249848,0.4556205094447267,0.855047660317127,0.7581289662445134,0.19047480768475045,0.8099590830621608,0.6433518584052338,0.9492709198560194,0.37331266274365815,0.9765897235982705,0.6999451981250187,0.9553654711893068,0.34894680639423603,0.9692174653152432,0.7494039669822707,0.894421231614732,0.18477294508561737,0.9085817300006892,0.6486026680697909,1.0,0.3101735681276194,1.0
person_1.jpg#orig_jit0,facing_forward,0.5694422727170678,0.15340648664174802,0.6263172440335452,0.08243132627145819,0.5014247976781129,0.06919008519125877,0.7266693711900586,0.11527457622454622,0.4289709215234131,0.0941220454680504,0.8209553728422755,0.3863706842479501,0.2753977608186125,0.33703551827605427,0.865128683538088,0.7894304386881847,0.13822836722288312,0.7546390522994264,0.6609854672935244,0.968920990421328,0.3733978459949232,0.9352834003742877,0.7336632127796547,0.9628589280269388,0.310930269123508,0.9632248174164192,0.8913438313839047,0.8964781499586304,0.25637527353722417,0.8717540960858919,0.7575193349379601,1.0,0.3843885005606238,0.9981959993883103
person_1.jpg#flip_jit1,facing_forward,0.41099311784938075,0.24271584980142735,0.5311877181794357,0.15541199503778647,0.39208609067708494,0.15373779112505967,0.6081180660195499,0.17643492551298676,0.28579016722774425,0.19209692461000935,0.7720187739545671,0.4540867803648404,0.18502667169015222,0.46814345105513755,0.8394785073642774,0.8089246976859531,0.15861413969315205,0.856102672867225,0.6227458959710942,1.0,0.3425546607964936,1.0,0.6861586646513587,1.0,0.3218860730273781,1.0,0.762110723388764,0.9505124291266496,0.14428343026805618,0.9573900928606577,0.6438858672440302,1.0,0.2450001152366974,1.0
person_1.jpg#orig_jit2,facing_forward,0.5078490882245589,0.14883389667000219,0.6058034085243957,0.08359327606888237,0.45958480635548277,0.1336793351634659,0.628026508202685,0.11073509849291822,0.3254026199575008,0.10628483948350585,0.7064810273316975,0.4410940882367017,0.18512687344762985,0.4106443486203919,0.7844885761850988,0.7616988714905308,0.11190075949579713,0.720251972788062,0.5801014152139307,0.9563841908052041,0.3025034329822049,0.9489941089171624,0.5839776540815756,0.9288486952912112,0.2514625972930162,0.9256749922621599,0.7697034853953256,0.8927261967354552,0.19491192725394424,0.8729718087809186,0.6430540318642398,0.969781527529272,0.30548204693018227,0.9734165241299829
